#separator:tab
#html:true
#notetype:Basic
#tags column:3
#deck column:4
<div class="word">paranoia</div><div class="phon">英 /,pærə&#x27;nɒɪə/ 美 /,pærə&#x27;nɔɪə/</div>[sound:yd_paranoia_uk.mp3]	<ul class="trans"><li><i>n.</i> 偏执狂；妄想狂<div class="en">a mental illness that makes someone believe that they are very important and that people hate them and are trying to harm them</div></li></ul><div class="label">例句</div><ul><li>They capitalize on panic and paranoia.<div class="cn">他们利用恐慌和偏执狂。</div></li></ul>	雅思	英语::3-雅思独有
<div class="word">canteen</div><div class="phon">英 /kæn&#x27;tiːn/ 美 /kænˈtiːn/</div>[sound:yd_canteen_uk.mp3]	<ul class="trans"><li><i>n.</i> 食堂；小卖部；餐具箱；水壶<div class="en">a place in a factory, school etc where meals are provided, usually quite cheaply</div></li></ul><div class="rem">助记 “看停” → 小孩一看到餐厅就停下不走了 → 餐厅</div><div class="label">例句</div><ul><li>Rennie had eaten his supper in the canteen.<div class="cn">伦尼已在食堂吃过晚饭。</div></li></ul>	雅思	英语::3-雅思独有
<div class="word">supreme</div><div class="phon">英 /suː&#x27;priːm/ 美 /suˈprim/</div>[sound:yd_supreme_uk.mp3]	<ul class="trans"><li><i>adj.</i> 最高的；最大的，最重要的<div class="en">having the highest position of power, importance, or influence</div></li></ul><div class="label">例句</div><ul><li>the Supreme Allied Commander in Europe<div class="cn">欧洲盟军最高指挥官</div></li><li>a country where the car reigns supreme<div class="cn">汽车占绝对优势地位的国家</div></li></ul><div class="label">搭配</div><ul><li>supreme court — 最高法院</li><li>supreme commander — 最高指挥官；最高统帅；最高司令官</li><li>supreme being — 上帝；至高无上的力量</li><li>supreme judicial court — 最高上诉法院；最高法院</li></ul><div class="rel">同根 supremely <i>adv.</i> · supremacy <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">reasonable</div><div class="phon">英 /&#x27;riːz(ə)nəb(ə)l/ 美 /&#x27;riznəbl/</div>[sound:yd_reasonable_uk.mp3]	<ul class="trans"><li><i>adj.</i> 明智的；合理的；公平的<div class="en">fair and sensible</div></li></ul><div class="rem">助记 reason(道理) + able(能…的) → 能讲理的 → 通情达理的</div><div class="label">例句</div><ul><li>a reasonable request<div class="cn">合情合理的要求</div></li><li>Be reasonable — you can’t expect her to do all the work on her own!<div class="cn">要讲道理，你不能指望她一个人干所有的工作！</div></li></ul><div class="label">搭配</div><ul><li>reasonable price — 合理价格；价格公道</li><li>reasonable distribution — 合理级配</li><li>reasonable time — 合理期限；适当的时间</li><li>reasonable profit — 合理的利润</li></ul><div class="rel">同根 reasoning <i>adj.</i> · reasoned <i>adj.</i> · reasonless <i>adj.</i> · reasonably <i>adv.</i> · reason <i>n.</i> · reasoning <i>n.</i> · reasonableness <i>n.</i> · reasoning <i>v.</i></div>	雅思	英语::3-雅思独有
<div class="word">naught</div><div class="phon">英 /nɔːt/ 美 /nɔt/</div>[sound:yd_naught_uk.mp3]	<ul class="trans"><li><i>n.</i> =naught无，零</li></ul><div class="label">搭配</div><ul><li>come to naught — 失败</li></ul>	雅思	英语::3-雅思独有
<div class="word">cushion</div><div class="phon">英 /&#x27;kʊʃ(ə)n/ 美 /&#x27;kʊʃən/</div>[sound:yd_cushion_uk.mp3]	<ul class="trans"><li><i>n.</i> 垫子，坐垫，垫状物<div class="en">a cloth bag filled with soft material that you put on a chair or the floor to make it more comfortable</div></li><li><i>v.</i> 装垫子；缓冲<div class="en">to make the effect of a fall or hit less painful, for example by having something soft in the way</div></li></ul><div class="label">例句</div><ul><li>a velvet cushion<div class="cn">天鹅绒垫子</div></li><li>a cushion cover<div class="cn">垫子套</div></li></ul><div class="label">搭配</div><ul><li>air cushion — 气垫</li><li>seat cushion — 弹性座垫</li><li>back cushion — 靠背垫</li><li>cushion layer — 垫层</li></ul><div class="rel">同根 cushiony <i>adj.</i> · cushioning <i>n.</i> · cushioning <i>v.</i></div>	雅思	英语::3-雅思独有
<div class="word">mimic</div><div class="phon">英 /&#x27;mɪmɪk/ 美 /&#x27;mɪmɪk/</div>[sound:yd_mimic_uk.mp3]	<ul class="trans"><li><i>adj.</i> 假装的，模仿的，草拟的</li></ul><div class="label">搭配</div><ul><li>mimic warfare — 模拟战争</li></ul><div class="rel">同根 mimetic <i>adj.</i> · mime <i>n.</i> · mimicry <i>n.</i> · mimesis <i>n.</i> · mime <i>vi.</i> · mime <i>vt.</i></div>	雅思	英语::3-雅思独有
<div class="word">shred</div><div class="phon">英 /ʃred/ 美 /ʃrɛd/</div>[sound:yd_shred_uk.mp3]	<ul class="trans"><li><i>n.</i> 碎片；最少量<div class="en">a small thin piece that is torn or cut roughly from something</div></li><li><i>v.</i> 撕碎<div class="en">to cut or tear something into small thin pieces</div></li></ul><div class="label">例句</div><ul><li>Cut the cabbage into fine long shreds.<div class="cn">把这棵卷心菜切成细长条。</div></li></ul><div class="label">搭配</div><ul><li>tear to shreds — ◎撕碎，扯碎</li></ul><div class="rel">同根 shredder <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">edition</div><div class="phon">英 /ɪ&#x27;dɪʃ(ə)n/ 美 /ɪ&#x27;dɪʃən/</div>[sound:yd_edition_uk.mp3]	<ul class="trans"><li><i>n.</i> 版本，版次<div class="en">the form that a book, newspaper, magazine etc is produced in</div></li></ul><div class="label">例句</div><ul><li>a paperback edition<div class="cn">平装本</div></li><li>the US edition of Marie Claire magazine<div class="cn">《嘉人》杂志的美国版</div></li></ul><div class="label">搭配</div><ul><li>new edition — 修订版，新版；新版本</li><li>first edition — （书籍、杂志的）初版</li><li>special edition — 专刊，号外</li><li>limited edition — 发行额有限的限定版（通常为装订精美者）</li></ul>	雅思	英语::3-雅思独有
<div class="word">fetter</div><div class="phon">英 /&#x27;fetə/ 美 /&#x27;fɛtɚ/</div>[sound:yd_fetter_uk.mp3]	<ul class="trans"><li><i>n&amp;vt.</i> 脚镣; 束缚<div class="en">to restrict someone’s freedom and prevent them from doing what they want</div></li></ul><div class="label">例句</div><ul><li>fettered by family responsibilities<div class="cn">受家庭责任的束缚</div></li></ul>	雅思	英语::3-雅思独有
<div class="word">renaissance</div><div class="phon">英 /rɪ&#x27;neɪsəns/ 美 /&#x27;rɛnəsɑns/</div>[sound:yd_renaissance_uk.mp3]	<ul class="trans"><li><i>n.</i> 文艺复兴；复兴，勃发<div class="en">a new interest in something, especially a particular form of art, music etc, that has not been popular for a long period</div></li></ul><div class="rem">助记 re(重新) + naiss(=nasc出生) + ance → 获得新生 → 复兴， 新生</div><div class="label">例句</div><ul><li>...the Renaissance masterpieces in London&#x27;s galleries.<div class="cn">…伦敦美术馆里文艺复兴时期的杰作。</div></li></ul><div class="label">搭配</div><ul><li>renaissance man — n. 文艺复兴人；多才多艺的人</li><li>early renaissance — [建]早期文艺复兴的艺术风格；文艺复兴初期（1378-1500）</li><li>harlem renaissance — 哈莱姆文艺复兴</li><li>high renaissance — 文艺复兴盛期</li></ul>	雅思	英语::3-雅思独有
<div class="word">abridge</div><div class="phon">英 /ə&#x27;brɪdʒ/ 美 /ə&#x27;brɪdʒ/</div>[sound:yd_abridge_uk.mp3]	<ul class="trans"><li><i>v.</i> (书等)删节<div class="en">to reduce the length of (a written work) by condensing or rewriting</div></li></ul><div class="label">例句</div><ul><li>Article 33 A book publisher may alter or abridge a work with the permission of the copyright owner.<div class="cn">第三十三条图书出版者经作者许可，可以对作品修改、删节。</div></li></ul><div class="rel">同根 abridged <i>adj.</i> · abridgement <i>n.</i> · abridgment <i>n.</i> · abridged <i>v.</i></div>	雅思	英语::3-雅思独有
<div class="word">rarely</div><div class="phon">英 /&#x27;reəlɪ/ 美 /&#x27;rɛrli/</div>[sound:yd_rarely_uk.mp3]	<ul class="trans"><li><i>adv.</i> 非常地，难得</li></ul><div class="label">搭配</div><ul><li>rarely if ever — 几乎从不</li><li>rarely or never — 几乎从来不；非常难得</li></ul><div class="rel">同根 rare <i>adj.</i> · rare <i>adv.</i> · rareness <i>n.</i> · rare <i>vi.</i></div>	雅思	英语::3-雅思独有
<div class="word">rural</div><div class="phon">英 /&#x27;rʊər(ə)l/ 美 /&#x27;rʊrəl/</div>[sound:yd_rural_uk.mp3]	<ul class="trans"><li><i>adj.</i> 农村的<div class="en">happening in or relating to the countryside, not the city</div></li></ul><div class="rem">助记 rur(乡村) + al→ 农村的， 乡村的</div><div class="label">例句</div><ul><li>a rural setting<div class="cn">乡村环境</div></li><li>rural bus routes<div class="cn">乡村公共汽车路线</div></li></ul><div class="label">搭配</div><ul><li>rural economics — 农村经济</li><li>rural area — 农村地区；乡郊地区</li><li>rural population — 农村人口</li><li>rural community — 农村社会；乡村社区</li></ul><div class="rel">同根 rurally <i>adv.</i> · ruralism <i>n.</i> · ruralist <i>n.</i> · rurality <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">steward</div><div class="phon">英 /&#x27;stjuːəd/ 美 /&#x27;stuɚd/</div>[sound:yd_steward_uk.mp3]	<ul class="trans"><li><i>n.</i> 乘务员，服务员，组织者<div class="en">a man whose job is to serve food and drinks to passengers on a plane or ship</div></li></ul><div class="label">例句</div><ul><li>race stewards<div class="cn">比赛组织者</div></li></ul><div class="rel">同根 stewardess <i>n.</i> · stewardship <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">abound</div><div class="phon">英 /ə&#x27;baʊnd/ 美 /ə&#x27;baʊnd/</div>[sound:yd_abound_uk.mp3]	<ul class="trans"><li><i>v.</i> 多；富于</li></ul><div class="rem">助记 a(一个) + bound(界限， 范围) → 所有物品都在一个范围内 → 富于； 充满</div><div class="label">例句</div><ul><li>Rumors of such coordination abound, but as with many rumors, they have no basis in fact.<div class="cn">关于这类协调的谣传很多；但如同许多其他谣传一样，它们没有事实根据。</div></li><li>Finally, offer this closing prayer to the Lord: May the God of hope fill you with all joy and peace in believing, that you may abound in hope by the power of the Holy Spirit.<div class="cn">最后，将结束的祷告告诉主：愿在你拥有信仰的时候希望的上帝用快乐与和平充满你的人生，让你在圣灵的力量下富于希望。</div></li></ul><div class="label">搭配</div><ul><li>abound in — vt. 富于</li><li>abound with — 充满</li></ul><div class="rel">同根 abounding <i>adj.</i> · abounding <i>v.</i></div>	雅思	英语::3-雅思独有
<div class="word">placard</div><div class="phon">英 /&#x27;plækɑːd/ 美 /&#x27;plækɑrd/</div>[sound:yd_placard_uk.mp3]	<ul class="trans"><li><i>n.</i> 招贴，布告<div class="en">a large notice or advertisement on a piece of card, which is put up or carried in a public place</div></li></ul><div class="label">例句</div><ul><li>a huge placard saying ‘Welcome to Derbyville’<div class="cn">印有“欢迎来到德比维尔”的巨幅标语牌</div></li></ul>	雅思	英语::3-雅思独有
<div class="word">exchange</div><div class="phon">英 /ɪks&#x27;tʃeɪndʒ; eks-/ 美 /ɪks&#x27;tʃendʒ/</div>[sound:yd_exchange_uk.mp3]	<ul class="trans"><li><i>v&amp;n.</i> 交换；兑换<div class="en">the act of giving someone something and receiving something else from them</div></li></ul><div class="label">例句</div><ul><li>Four of my cassettes for your Madonna CD is a fair exchange.<div class="cn">我用四盒磁带换你的麦当娜激光唱片很公平。</div></li></ul><div class="label">搭配</div><ul><li>exchange rate — 汇率；兑换率</li><li>foreign exchange — 外汇；国际汇兑；外国汇票</li><li>stock exchange — 证券交易所</li><li>in exchange — 作为交换</li></ul><div class="rel">同根 exchanged <i>adj.</i> · exchangeable <i>adj.</i> · exchanger <i>n.</i> · exchangeability <i>n.</i> · exchanged <i>v.</i></div>	雅思	英语::3-雅思独有
<div class="word">gentle</div><div class="phon">英 /&#x27;dʒent(ə)l/ 美 /&#x27;dʒɛntl/</div>[sound:yd_gentle_uk.mp3]	<ul class="trans"><li><i>adj.</i> 文雅的；有礼貌的</li></ul><div class="label">例句</div><ul><li>Arthur was a very gentle, caring person.<div class="cn">阿瑟是一个非常温柔体贴的人。</div></li></ul><div class="label">搭配</div><ul><li>gentle breeze — 微风；[气象]蒲福三级风</li><li>gentle slope — 缓坡；平缓坡度；平缓倾斜</li><li>gentle and soft — 温柔</li><li>gentle and quiet — 文静的；轻柔的；娴雅文静</li></ul><div class="rel">同根 gently <i>adv.</i> · genteelly <i>adv.</i> · gentility <i>n.</i> · gentleness <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">annoy</div><div class="phon">英 /ə&#x27;nɒɪ/ 美 /ə&#x27;nɔɪ/</div>[sound:yd_annoy_uk.mp3]	<ul class="trans"><li><i>v.</i> 使烦恼，使生气<div class="en">to make someone feel slightly angry and unhappy about something</div></li></ul><div class="label">例句</div><ul><li>What annoyed him most was that he had received no apology.<div class="cn">最令他生气的是没人向他道歉。</div></li><li>It really annoys me when I see people dropping litter.<div class="cn">看到别人乱丢垃圾我非常生气。</div></li></ul><div class="rel">同根 annoying <i>adj.</i> · annoyingly <i>adv.</i> · annoyance <i>n.</i> · annoyer <i>n.</i> · annoying <i>v.</i></div>	雅思	英语::3-雅思独有
<div class="word">exclaim</div><div class="phon">英 /ɪk&#x27;skleɪm; ek-/ 美 /ɪk&#x27;sklem/</div>[sound:yd_exclaim_uk.mp3]	<ul class="trans"><li><i>v.</i> 呼叫，惊叫<div class="en">to say something suddenly and loudly because you are surprised, angry, or excited</div></li></ul><div class="label">例句</div><ul><li>‘No!’ she exclaimed in shock.<div class="cn">“不！”她惊呼道。</div></li></ul>	雅思	英语::3-雅思独有
<div class="word">insurance</div><div class="phon">英 /ɪn&#x27;ʃʊər(ə)ns/ 美 /ɪn&#x27;ʃʊrəns/</div>[sound:yd_insurance_uk.mp3]	<ul class="trans"><li><i>n.</i> 保险<div class="en">an arrangement with a company in which you pay them money, especially regularly, and they pay the costs if something bad happens, for example if you become ill or your car is damaged</div></li></ul><div class="rem">助记 insur(e)(给…保险) + ance → 保险； 保险费； 保险业</div><div class="label">例句</div><ul><li>Your father took out insurance to cover the mortgage.<div class="cn">你父亲购买了抵押借款保险。</div></li></ul><div class="label">搭配</div><ul><li>insurance company — 保险公司</li><li>medical insurance — 医疗保险</li><li>health insurance — 健康保险</li><li>life insurance — 人寿保险；保险公司偿付的人寿金</li></ul><div class="rel">同根 insured <i>adj.</i> · insurable <i>adj.</i> · insured <i>n.</i> · insurer <i>n.</i> · insurability <i>n.</i> · insured <i>v.</i> · insure <i>vi.</i> · insure <i>vt.</i></div>	雅思	英语::3-雅思独有
<div class="word">endorse</div><div class="phon">英 /ɪn&#x27;dɔːs; en-/ 美 /ɪn&#x27;dɔrs/</div>[sound:yd_endorse_uk.mp3]	<ul class="trans"><li><i>v.</i> 背书，签署(姓名)，赞同<div class="en">to express formal support or approval for someone or something</div></li></ul><div class="label">例句</div><ul><li>I can endorse their opinion wholeheartedly.<div class="cn">我可以全心全意地支持他们的观点。</div></li></ul><div class="rel">同根 endorsed <i>adj.</i> · endorsement <i>n.</i> · endorser <i>n.</i> · endorsed <i>v.</i></div>	雅思	英语::3-雅思独有
<div class="word">wrap</div><div class="phon">英 /ræp/ 美 /ræp/</div>[sound:yd_wrap_uk.mp3]	<ul class="trans"><li><i>vt&amp;vi.</i> 包裹<div class="en">to put paper or cloth over something to cover it</div></li></ul><div class="rem">助记 w + rap(使着迷) → 被缠绕着 → 缠绕</div><div class="label">例句</div><ul><li>I’ve still got a few Christmas presents to wrap up.<div class="cn">我还有一些圣诞礼物要包起来。</div></li></ul><div class="label">搭配</div><ul><li>wrap up — 伪装；使全神贯注；穿暖和的衣服</li><li>under wraps — 不公开的；秘密的</li><li>wrap around — adj. 卷绕的，环绕的</li><li>plastic wrap — 塑料包裹膜</li></ul><div class="rel">同根 wrapped <i>adj.</i> · wrapping <i>adj.</i> · wrapper <i>n.</i> · wrapping <i>n.</i> · wrapped <i>v.</i> · wrapping <i>v.</i></div>	雅思	英语::3-雅思独有
<div class="word">lenient</div><div class="phon">英 /&#x27;liːnɪənt/ 美 /&#x27;linɪənt/</div>[sound:yd_lenient_uk.mp3]	<ul class="trans"><li><i>adj.</i> 宽大的，宽厚的<div class="en">not strict in the way you punish someone or in the standard you expect</div></li></ul><div class="rem">助记 len(软) + ient → 心肠软的 → 仁慈的</div><div class="label">例句</div><ul><li>the lenient sentences handed down by some judges<div class="cn">一些法官作出的宽大判决</div></li><li>School examiners say that marking has become more lenient in recent years.<div class="cn">学校的阅卷人称近年来评分标准放宽了。</div></li></ul><div class="rel">同根 leniently <i>adv.</i> · leniency <i>n.</i> · lenience <i>n.</i> · lenity <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">pompous</div><div class="phon">英 /&#x27;pɒmpəs/ 美 /&#x27;pɑmpəs/</div>[sound:yd_pompous_uk.mp3]	<ul class="trans"><li><i>adj.</i> 自负的，夸大的<div class="en">someone who is pompous thinks that they are important, and shows this by being very formal and using long words – used to show disapproval</div></li></ul><div class="label">例句</div><ul><li>He seems rather pompous.<div class="cn">他看上去相当自负。</div></li><li>the book’s pompous style<div class="cn">该书浮夸的文风</div></li></ul><div class="rel">同根 pompously <i>adv.</i> · pomp <i>n.</i> · pomposity <i>n.</i> · pompousness <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">decorate</div><div class="phon">英 /&#x27;dekəreɪt/ 美 /&#x27;dɛkəret/</div>[sound:yd_decorate_uk.mp3]	<ul class="trans"><li><i>v.</i> 装饰；油漆；授勋<div class="en">to make something look more attractive by putting something pretty on it</div></li></ul><div class="rem">助记 decor(装饰) + ate(动词后缀) → 装饰， 装潢</div><div class="label">例句</div><ul><li>Children’s pictures decorated the walls of the classroom.<div class="cn">教室的墙上装点着儿童画。</div></li></ul><div class="label">搭配</div><ul><li>decorate with — 以…来装饰</li><li>decorate the house — 装饰房间</li></ul><div class="rel">同根 decorative <i>adj.</i> · decorated <i>adj.</i> · decoratively <i>adv.</i> · decoration <i>n.</i> · decor <i>n.</i> · decorator <i>n.</i> · decorated <i>v.</i></div>	雅思	英语::3-雅思独有
<div class="word">snatch</div><div class="phon">英 /snætʃ/ 美 /snætʃ/</div>[sound:yd_snatch_uk.mp3]	<ul class="trans"><li><i>vt&amp;vi.</i> 抢夺，迅速获得<div class="en">If you snatch something or snatch at something, you take it or pull it away quickly</div></li></ul><div class="label">例句</div><ul><li>Mick snatched the cards from Archie&#x27;s hand.<div class="cn">米克一把夺过阿彻手里的牌。</div></li><li>He snatched up the telephone.<div class="cn">他一把抓起了电话。</div></li></ul><div class="label">搭配</div><ul><li>snatch at — 抓取</li></ul><div class="rel">同根 snatcher <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">odor</div><div class="phon">英 /&#x27;əʊdə/ 美 /&#x27;oʊdə/</div>[sound:yd_odor_uk.mp3]	<ul class="trans"><li><i>n.</i> 气味，香气；臭气</li></ul><div class="label">例句</div><ul><li>The researchers demonstrate that it is possible to generate odor in a compact device that can fit on the back of a TV with potentially thousands of odors.<div class="cn">研究员表示，将一个可以散发上千种气味的小型设备安装在电视背后，从而实现电视(根据情景)生成气味是可能的。</div></li></ul><div class="label">搭配</div><ul><li>body odor — n. 体臭</li><li>odor control — 臭气控制，气味控制；四氟化硅处理</li><li>pungent odor — 刺激气味</li></ul><div class="rel">同根 odorless <i>adj.</i> · odorous <i>adj.</i> · odoriferous <i>adj.</i> · odorize <i>vt.</i></div>	雅思	英语::3-雅思独有
<div class="word">livestock</div><div class="phon">英 /&#x27;laɪvstɒk/ 美 /&#x27;laɪvstɑk/</div>[sound:yd_livestock_uk.mp3]	<ul class="trans"><li><i>n.</i> 家畜，牲畜<div class="en">animals such as cows and sheep that are kept on a farm</div></li></ul><div class="rem">助记 live(活) + stock(东西) → 活物 → 家畜， 牲畜</div><div class="label">例句</div><ul><li>The heavy rains and flooding killed scores of livestock.<div class="cn">大雨和洪水淹死了许多家畜。</div></li></ul><div class="label">搭配</div><ul><li>livestock breeding — 畜牧业，畜牧饲养；家畜繁育</li><li>livestock farming — 畜牧业；养畜业</li><li>livestock farm — 畜牧场；禽畜饲养场；牧场</li></ul>	雅思	英语::3-雅思独有
<div class="word">unlikely</div><div class="phon">英 /ʌn&#x27;laɪklɪ/ 美 /ʌn&#x27;laɪkli/</div>[sound:yd_unlikely_uk.mp3]	<ul class="trans"><li><i>adj.</i> 未必的，不大可能的<div class="en">not likely to happen</div></li></ul><div class="label">例句</div><ul><li>Donna might be able to come tomorrow, but it’s very unlikely.<div class="cn">唐娜明天也许能来，不过这可能性很小。</div></li></ul><div class="rel">同根 unlike <i>adj.</i> · unlikelihood <i>n.</i> · unlikeliness <i>n.</i> · unlikeness <i>n.</i> · unlike <i>prep.</i></div>	雅思	英语::3-雅思独有
<div class="word">signature</div><div class="phon">英 /&#x27;sɪgnətʃə/ 美 /&#x27;sɪgnətʃɚ/</div>[sound:yd_signature_uk.mp3]	<ul class="trans"><li><i>n.</i> 签名<div class="en">your name written in the way you usually write it, for example at the end of a letter, or on a cheque etc, to show that you have written it</div></li></ul><div class="rem">助记 sign(标记) + at + ure(表行为、 状态， 名词后缀) → 在文件上做记号 → 签名</div><div class="label">例句</div><ul><li>Her signature is totally illegible (= cannot be read ) .<div class="cn">她的签字完全无法辨认。</div></li><li>The school collected 4,000 signatures for the petition.<div class="cn">学校为这份请愿书收集到了四千个签名。</div></li></ul><div class="label">搭配</div><ul><li>digital signature — 数字签名，数字签字</li><li>specimen signature — 签字样本；印鉴样本</li><li>authorized signature — 有权签字人的签字</li><li>signature tune — 信号曲；音调</li></ul><div class="rel">同根 signed <i>adj.</i> · signatory <i>adj.</i> · signatory <i>n.</i> · signaling <i>n.</i> · signer <i>n.</i> · signed <i>v.</i> · signalize <i>vi.</i> · signalise <i>vt.</i></div>	雅思	英语::3-雅思独有
<div class="word">grieve</div><div class="phon">英 /griːv/ 美 /griv/</div>[sound:yd_grieve_uk.mp3]	<ul class="trans"><li><i>v.</i> (使)悲痛，(使)伤心<div class="en">to feel extremely sad, especially because someone you love has died</div></li></ul><div class="label">例句</div><ul><li>People need time to grieve after the death of a loved one.<div class="cn">人们在所爱之人去世后会有一段悲伤期。</div></li><li>She grieved the loss of her only son.<div class="cn">她因为失去唯一的儿子而悲痛。</div></li></ul><div class="label">搭配</div><ul><li>grieve over — 哀悼</li><li>grieve for — v. 哀悼</li></ul><div class="rel">同根 grievously <i>adv.</i> · grief <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">ancestor</div><div class="phon">英 /&#x27;ænsestə/ 美 /&#x27;ænsɛstɚ/</div>[sound:yd_ancestor_uk.mp3]	<ul class="trans"><li><i>n.</i> 祖先<div class="en">a member of your family who lived a long time ago</div></li></ul><div class="label">例句</div><ul><li>My ancestors were French.<div class="cn">我的祖先是法国人。</div></li></ul><div class="label">搭配</div><ul><li>ancestor worship — 祖先崇拜；祭祖；敬奉祖先</li></ul><div class="rel">同根 ancestral <i>adj.</i> · ancestry <i>n.</i> · ancestress <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">vanish</div><div class="phon">英 /&#x27;vænɪʃ/ 美 /&#x27;vænɪʃ/</div>[sound:yd_vanish_uk.mp3]	<ul class="trans"><li><i>v.</i> 消失<div class="en">to disappear suddenly, especially in a way that cannot be easily explained</div></li></ul><div class="rem">助记 van(空) + ish → 空无一物 → 不复存在</div><div class="label">例句</div><ul><li>My keys were here a minute ago but now they’ve vanished.<div class="cn">我的钥匙刚刚还在这里，现在却不翼而飞了。</div></li><li>The bird vanished from sight.<div class="cn">那只鸟从视线中消失了。</div></li></ul><div class="label">搭配</div><ul><li>vanish from — 从…失去；从…消失</li><li>vanish away — 消失</li></ul><div class="rel">同根 vanishing <i>adj.</i> · vanishingly <i>adv.</i> · vanishing <i>n.</i> · vanishing <i>v.</i></div>	雅思	英语::3-雅思独有
<div class="word">glare</div><div class="phon">英 /gleə/ 美 /ɡlɛr/</div>[sound:yd_glare_uk.mp3]	<ul class="trans"><li><i>n&amp;v.</i> 眩目地照射，闪耀，瞪视<div class="en">to look angrily at someone for a long time</div></li></ul><div class="label">例句</div><ul><li>She gave him a hostile glare.<div class="cn">她狠狠地瞪了他一眼。</div></li></ul><div class="label">搭配</div><ul><li>glare at — 怒视</li></ul><div class="rel">同根 glaring <i>adj.</i> · glary <i>adj.</i> · glaringly <i>adv.</i></div>	雅思	英语::3-雅思独有
<div class="word">admission</div><div class="phon">英 /əd&#x27;mɪʃ(ə)n/ 美 /əd&#x27;mɪʃən/</div>[sound:yd_admission_uk.mp3]	<ul class="trans"><li><i>n.</i> 准入，接纳，承认<div class="en">a statement in which you admit that something is true or that you have done something wrong</div></li></ul><div class="rem">助记 ad(表加强) + miss(送) + ion → 允许送入 → 允许进入</div><div class="label">例句</div><ul><li>Reese, by his own admission , lacks the necessary experience.<div class="cn">里斯自己也承认缺乏必要的经验。</div></li></ul><div class="label">搭配</div><ul><li>admission of sth — 承认</li><li>admission ticket — 门票；准考证；入场券</li><li>free admission — 赠送券；免费入场券</li><li>admission fee — 入场费；入会费；门票费</li></ul><div class="rel">同根 admissible <i>adj.</i> · admissive <i>adj.</i> · admittable <i>adj.</i> · admittance <i>n.</i> · admissibility <i>n.</i> · admit <i>vi.</i> · admit <i>vt.</i></div>	雅思	英语::3-雅思独有
<div class="word">lucid</div><div class="phon">英 /&#x27;luːsɪd/ 美 /&#x27;lusɪd/</div>[sound:yd_lucid_uk.mp3]	<ul class="trans"><li><i>adj.</i> 清楚的，易懂的，神智清醒的<div class="en">expressed in a way that is clear and easy to understand</div></li></ul><div class="label">例句</div><ul><li>You must write in a clear and lucid style.<div class="cn">你的写作风格一定要清楚易懂。</div></li></ul><div class="label">搭配</div><ul><li>lucid dream — n. 清醒梦；清明梦；清晰梦境</li></ul><div class="rel">同根 lucent <i>adj.</i> · lucidly <i>adv.</i> · lucidity <i>n.</i> · lucidness <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">static</div><div class="phon">英 /&#x27;stætɪk/ 美 /&#x27;stætɪk/</div>[sound:yd_static_uk.mp3]	<ul class="trans"><li><i>adj.</i> 静止的，固定的<div class="en">not moving, changing, or developing</div></li><li><i>n.</i> 静电干扰<div class="en">noise caused by electricity in the air that blocks or spoils the sound from radio or TV</div></li></ul><div class="rem">助记 stat(坐) + ic → 坐着的 → 静止的</div><div class="label">例句</div><ul><li>Economists predict that house prices will remain static for a long period.<div class="cn">经济学家预测，房价将长期保持稳定。</div></li></ul><div class="label">搭配</div><ul><li>static electricity — n. 静电；静位觉</li><li>static state — 静态状态</li><li>static pressure — 静压</li><li>static load — 静负载</li></ul><div class="rel">同根 statically <i>adv.</i> · statics <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">be</div><div class="phon">英 /biː/ 美 /bi/</div>[sound:yd_be_uk.mp3]	<ul class="trans"><li><i>auxiliary verb.</i> at<div class="en">used with a present participle to form the  continuous 4  tenses of verbs</div></li><li><i>auxiliary verb.</i> odds<div class="en">used with a present participle to form the  continuous 4  tenses of verbs</div></li><li><i>auxiliary verb.</i> with<div class="en">used with a present participle to form the  continuous 4  tenses of verbs</div></li><li><i>sb与.</i> 有争执</li></ul><div class="label">例句</div><ul><li>Don’t disturb me while I’m working.<div class="cn">我工作的时候不要打扰我。</div></li><li>Gemma was reading.<div class="cn">吉玛正在看书。</div></li></ul><div class="label">搭配</div><ul><li>so be it — 诚心所愿；顺其自然</li><li>let be — 听任；不干涉，不打扰</li></ul>	雅思	英语::3-雅思独有
